Date,DryBulb,DewPnt,Demand
05/19/2016 12:59:59,62.00,41.00,13516.38
05/19/2016 13:59:59,63.00,41.00,13606.28
05/19/2016 14:59:59,64.00,42.00,13559.47
05/19/2016 15:59:59,64.00,41.00,13568.49
05/19/2016 16:59:59,63.00,43.00,13640.10
05/19/2016 17:59:59,62.00,42.00,13676.53
05/19/2016 18:59:59,61.00,43.00,13581.26
05/19/2016 19:59:59,59.00,44.00,13605.01
05/19/2016 20:59:59,58.00,45.00,13839.76
05/19/2016 21:59:59,56.00,46.00,13134.23
05/19/2016 22:59:59,54.00,45.00,11790.62
05/19/2016 23:59:59,54.00,46.00,10587.07
05/20/2016 00:59:59,52.00,47.00,9790.81
05/20/2016 01:59:59,50.00,46.00,9361.11
05/20/2016 02:59:59,49.00,46.00,9151.76
05/20/2016 03:59:59,48.00,45.00,9100.73
05/20/2016 04:59:59,48.00,44.00,9355.61
05/20/2016 05:59:59,47.00,44.00,10112.10
05/20/2016 06:59:59,47.00,44.00,11668.34
05/20/2016 07:59:59,51.00,46.00,12744.06
05/20/2016 08:59:59,54.00,46.00,13105.02
05/20/2016 09:59:59,58.00,46.00,13313.56
05/20/2016 10:59:59,63.00,46.00,13473.18
05/20/2016 11:59:59,66.00,45.00,13548.03
05/20/2016 12:59:59,69.00,41.00,13528.72
05/20/2016 13:59:59,69.00,42.00,13582.13
05/20/2016 14:59:59,70.00,42.00,13534.83
05/20/2016 15:59:59,71.00,42.00,13479.60
05/20/2016 16:59:59,71.00,42.00,13528.39
05/20/2016 17:59:59,72.00,39.00,13532.69
05/20/2016 18:59:59,71.00,40.00,13372.76
05/20/2016 19:59:59,69.00,41.00,13226.81
05/20/2016 20:59:59,66.00,42.00,13453.54
05/20/2016 21:59:59,63.00,44.00,12948.80
05/20/2016 22:59:59,61.00,43.00,11840.55
05/20/2016 23:59:59,58.00,44.00,10699.41
05/21/2016 00:59:59,57.00,45.00,9842.78
05/21/2016 01:59:59,56.00,44.00,9330.69
05/21/2016 02:59:59,55.00,44.00,9043.62
05/21/2016 03:59:59,53.00,44.00,8904.70
05/21/2016 04:59:59,52.00,43.00,8951.17
05/21/2016 05:59:59,51.00,43.00,9110.24
05/21/2016 06:59:59,51.00,42.00,9711.80
05/21/2016 07:59:59,54.00,44.00,10610.67
05/21/2016 08:59:59,60.00,44.00,11466.04
05/21/2016 09:59:59,65.00,44.00,12012.84
05/21/2016 10:59:59,67.00,44.00,12340.63
05/21/2016 11:59:59,70.00,44.00,12448.39
05/21/2016 12:59:59,70.00,43.00,12429.45
05/21/2016 13:59:59,69.00,43.00,12285.09
05/21/2016 14:59:59,69.00,41.00,12111.38
05/21/2016 15:59:59,69.00,41.00,12031.60
05/21/2016 16:59:59,68.00,40.00,12105.46
05/21/2016 17:59:59,67.00,40.00,12282.91
05/21/2016 18:59:59,64.00,42.00,12304.45
05/21/2016 19:59:59,63.00,42.00,12348.19
05/21/2016 20:59:59,61.00,42.00,12586.29
05/21/2016 21:59:59,60.00,42.00,12138.24
05/21/2016 22:59:59,59.00,43.00,11248.97
05/21/2016 23:59:59,57.00,43.00,10289.51
05/22/2016 00:59:59,56.00,43.00,9551.72
05/22/2016 01:59:59,56.00,44.00,9089.70
05/22/2016 02:59:59,55.00,44.00,8833.37
05/22/2016 03:59:59,55.00,44.00,8713.69
05/22/2016 04:59:59,55.00,44.00,8725.80
05/22/2016 05:59:59,55.00,45.00,8814.03
05/22/2016 06:59:59,54.00,45.00,9164.93
05/22/2016 07:59:59,56.00,45.00,9912.15
05/22/2016 08:59:59,56.00,46.00,10835.59
05/22/2016 09:59:59,58.00,47.00,11563.03
05/22/2016 10:59:59,60.00,47.00,11917.67
05/22/2016 11:59:59,61.00,49.00,12019.16
05/22/2016 12:59:59,63.00,49.00,11951.22
05/22/2016 13:59:59,64.00,49.00,11840.21
05/22/2016 14:59:59,66.00,48.00,11783.13
05/22/2016 15:59:59,66.00,48.00,11846.12
05/22/2016 16:59:59,67.00,48.00,12098.83
05/22/2016 17:59:59,66.00,47.00,12479.90
05/22/2016 18:59:59,65.00,47.00,12662.80
05/22/2016 19:59:59,65.00,47.00,12750.32
05/22/2016 20:59:59,61.00,49.00,13069.72
05/22/2016 21:59:59,59.00,49.00,12473.29
05/22/2016 22:59:59,58.00,49.00,11310.02
05/22/2016 23:59:59,56.00,49.00,10170.11
05/23/2016 00:59:59,55.00,49.00,9441.92
05/23/2016 01:59:59,54.00,49.00,9041.51
05/23/2016 02:59:59,52.00,49.00,8841.98
05/23/2016 03:59:59,51.00,48.00,8841.26
05/23/2016 04:59:59,51.00,47.00,9143.05
05/23/2016 05:59:59,50.00,47.00,9991.06
05/23/2016 06:59:59,50.00,47.00,11592.57
05/23/2016 07:59:59,54.00,49.00,12780.89
05/23/2016 08:59:59,58.00,50.00,13245.75
05/23/2016 09:59:59,63.00,51.00,13562.45
05/23/2016 10:59:59,67.00,52.00,13863.96
05/23/2016 11:59:59,70.00,50.00,14053.65
05/23/2016 12:59:59,72.00,50.00,14161.60
05/23/2016 13:59:59,75.00,48.00,14327.22
05/23/2016 14:59:59,75.00,47.00,14331.32
05/23/2016 15:59:59,75.00,45.00,14376.26
05/23/2016 16:59:59,76.00,46.00,14448.88
05/23/2016 17:59:59,73.00,45.00,14465.78
05/23/2016 18:59:59,72.00,44.00,14343.54
05/23/2016 19:59:59,69.00,45.00,14303.81
05/23/2016 20:59:59,67.00,46.00,14458.99
05/23/2016 21:59:59,65.00,47.00,13625.72
05/23/2016 22:59:59,63.00,47.00,12181.99
05/23/2016 23:59:59,62.00,47.00,10890.55
05/24/2016 00:59:59,61.00,49.00,10058.30
05/24/2016 01:59:59,60.00,51.00,9600.98
05/24/2016 02:59:59,58.00,51.00,9345.82
05/24/2016 03:59:59,58.00,51.00,9282.63
05/24/2016 04:59:59,57.00,51.00,9512.93
05/24/2016 05:59:59,56.00,51.00,10319.18
05/24/2016 06:59:59,55.00,51.00,11901.67
05/24/2016 07:59:59,56.00,51.00,13117.40
05/24/2016 08:59:59,56.00,53.00,13558.12
05/24/2016 09:59:59,57.00,53.00,13836.07
05/24/2016 10:59:59,58.00,54.00,14080.80
05/24/2016 11:59:59,58.00,53.00,14162.42
05/24/2016 12:59:59,59.00,54.00,14148.75
05/24/2016 13:59:59,60.00,54.00,14153.32
05/24/2016 14:59:59,60.00,53.00,14031.69
05/24/2016 15:59:59,61.00,54.00,13972.98
05/24/2016 16:59:59,61.00,54.00,14057.10
05/24/2016 17:59:59,60.00,54.00,14186.07
05/24/2016 18:59:59,60.00,54.00,14116.62
05/24/2016 19:59:59,59.00,54.00,14066.19
05/24/2016 20:59:59,59.00,54.00,14188.82
05/24/2016 21:59:59,57.00,54.00,13408.97
05/24/2016 22:59:59,56.00,54.00,12048.27
05/24/2016 23:59:59,56.00,54.00,10799.01
05/25/2016 00:59:59,56.00,53.00,9968.98
05/25/2016 01:59:59,55.00,53.00,9515.65
05/25/2016 02:59:59,55.00,53.00,9286.82
05/25/2016 03:59:59,54.00,52.00,9239.31
05/25/2016 04:59:59,53.00,52.00,9477.71
05/25/2016 05:59:59,53.00,52.00,10304.96
05/25/2016 06:59:59,53.00,52.00,11950.13
05/25/2016 07:59:59,55.00,53.00,13139.81
05/25/2016 08:59:59,58.00,54.00,13557.95
05/25/2016 09:59:59,62.00,54.00,13864.17
05/25/2016 10:59:59,67.00,54.00,14207.77
05/25/2016 11:59:59,72.00,53.00,14528.51
05/25/2016 12:59:59,75.00,52.00,14779.25
05/25/2016 13:59:59,77.00,52.00,15161.08
05/25/2016 14:59:59,80.00,49.00,15401.76
05/25/2016 15:59:59,80.00,49.00,15632.73
05/25/2016 16:59:59,81.00,48.00,15889.87
05/25/2016 17:59:59,84.00,45.00,15993.46
05/25/2016 18:59:59,83.00,46.00,15850.31
05/25/2016 19:59:59,80.00,48.00,15714.07
05/25/2016 20:59:59,77.00,50.00,15823.17
05/25/2016 21:59:59,74.00,51.00,15074.43
05/25/2016 22:59:59,72.00,52.00,13497.97
05/25/2016 23:59:59,71.00,52.00,12019.90
05/26/2016 00:59:59,69.00,52.00,10998.08
05/26/2016 01:59:59,66.00,53.00,10400.85
05/26/2016 02:59:59,65.00,53.00,10049.68
05/26/2016 03:59:59,65.00,53.00,9886.53
05/26/2016 04:59:59,64.00,53.00,10084.97
05/26/2016 05:59:59,63.00,53.00,10826.37
05/26/2016 06:59:59,61.00,54.00,12502.12
05/26/2016 07:59:59,66.00,55.00,13903.53
05/26/2016 08:59:59,71.00,56.00,14637.89
05/26/2016 09:59:59,75.00,56.00,15234.20
05/26/2016 10:59:59,76.00,56.00,15809.55
05/26/2016 11:59:59,78.00,57.00,16271.60
05/26/2016 12:59:59,80.00,56.00,16642.22
05/26/2016 13:59:59,81.00,56.00,17040.91
05/26/2016 14:59:59,81.00,55.00,17266.48
05/26/2016 15:59:59,81.00,55.00,17387.45
05/26/2016 16:59:59,80.00,55.00,17381.08
05/26/2016 17:59:59,79.00,54.00,17231.64
05/26/2016 18:59:59,78.00,54.00,16886.89
05/26/2016 19:59:59,76.00,54.00,16568.34
05/26/2016 20:59:59,72.00,55.00,16577.99
05/26/2016 21:59:59,70.00,55.00,15794.30
05/26/2016 22:59:59,68.00,54.00,14132.79
05/26/2016 23:59:59,67.00,54.00,12549.45
05/27/2016 00:59:59,65.00,54.00,11441.48
05/27/2016 01:59:59,64.00,55.00,10755.65
05/27/2016 02:59:59,64.00,55.00,10366.61
05/27/2016 03:59:59,63.00,55.00,10208.95
05/27/2016 04:59:59,62.00,55.00,10380.49
05/27/2016 05:59:59,61.00,55.00,11061.24
05/27/2016 06:59:59,61.00,55.00,12566.73
05/27/2016 07:59:59,62.00,55.00,13843.97
05/27/2016 08:59:59,64.00,56.00,14584.53
05/27/2016 09:59:59,67.00,57.00,15152.84
05/27/2016 10:59:59,69.00,58.00,15682.67
05/27/2016 11:59:59,72.00,58.00,16152.87
05/27/2016 12:59:59,74.00,59.00,16488.94
05/27/2016 13:59:59,75.00,60.00,16808.59
05/27/2016 14:59:59,75.00,60.00,16971.20
05/27/2016 15:59:59,75.00,60.00,17077.91
05/27/2016 16:59:59,78.00,61.00,17241.59
05/27/2016 17:59:59,77.00,60.00,17138.45
05/27/2016 18:59:59,76.00,60.00,16714.32
05/27/2016 19:59:59,74.00,60.00,16256.32
05/27/2016 20:59:59,73.00,61.00,16222.44
05/27/2016 21:59:59,70.00,60.00,15611.37
05/27/2016 22:59:59,70.00,60.00,14298.51
05/27/2016 23:59:59,69.00,60.00,12884.79
05/28/2016 00:59:59,68.00,60.00,11782.51
05/28/2016 01:59:59,67.00,59.00,11065.83
05/28/2016 02:59:59,66.00,59.00,10628.57
05/28/2016 03:59:59,65.00,59.00,10382.59
05/28/2016 04:59:59,65.00,58.00,10322.03
05/28/2016 05:59:59,64.00,58.00,10389.07
05/28/2016 06:59:59,64.00,59.00,11009.63
05/28/2016 07:59:59,67.00,60.00,12116.45
05/28/2016 08:59:59,70.00,62.00,13372.68
05/28/2016 09:59:59,74.00,63.00,14438.62
05/28/2016 10:59:59,78.00,64.00,15342.84
05/28/2016 11:59:59,81.00,65.00,16155.71
05/28/2016 12:59:59,84.00,66.00,16790.43
05/28/2016 13:59:59,87.00,65.00,17212.41
05/28/2016 14:59:59,88.00,64.00,17576.96
05/28/2016 15:59:59,87.00,63.00,17855.05
05/28/2016 16:59:59,88.00,63.00,18130.54
05/28/2016 17:59:59,86.00,64.00,18217.21
05/28/2016 18:59:59,84.00,65.00,17989.31
05/28/2016 19:59:59,84.00,65.00,17598.21
05/28/2016 20:59:59,81.00,65.00,17457.05
05/28/2016 21:59:59,78.00,64.00,16877.85
05/28/2016 22:59:59,76.00,64.00,15530.29
05/28/2016 23:59:59,74.00,64.00,14099.23
05/29/2016 00:59:59,72.00,63.00,12921.67
05/29/2016 01:59:59,71.00,63.00,12083.85
05/29/2016 02:59:59,68.00,61.00,11477.63
05/29/2016 03:59:59,68.00,61.00,11022.69
05/29/2016 04:59:59,66.00,59.00,10788.28
05/29/2016 05:59:59,65.00,59.00,10618.48
05/29/2016 06:59:59,63.00,59.00,10881.27
05/29/2016 07:59:59,64.00,58.00,11598.41
05/29/2016 08:59:59,66.00,58.00,12556.70
05/29/2016 09:59:59,67.00,59.00,13361.58
05/29/2016 10:59:59,69.00,59.00,13919.44
05/29/2016 11:59:59,69.00,59.00,14317.32
05/29/2016 12:59:59,71.00,60.00,14545.37
05/29/2016 13:59:59,71.00,59.00,14593.20
05/29/2016 14:59:59,72.00,59.00,14612.74
05/29/2016 15:59:59,72.00,58.00,14633.30
05/29/2016 16:59:59,71.00,57.00,14654.95
05/29/2016 17:59:59,69.00,57.00,14650.40
05/29/2016 18:59:59,67.00,57.00,14395.45
05/29/2016 19:59:59,65.00,56.00,14075.40
05/29/2016 20:59:59,63.00,55.00,14097.01
05/29/2016 21:59:59,62.00,56.00,13589.94
05/29/2016 22:59:59,61.00,57.00,12628.18
05/29/2016 23:59:59,60.00,57.00,11567.46
05/30/2016 00:59:59,60.00,57.00,10725.88
05/30/2016 01:59:59,60.00,58.00,10194.34
05/30/2016 02:59:59,59.00,58.00,9874.53
05/30/2016 03:59:59,58.00,56.00,9726.67
05/30/2016 04:59:59,57.00,56.00,9755.75
05/30/2016 05:59:59,58.00,56.00,9964.05
05/30/2016 06:59:59,58.00,56.00,10385.57
05/30/2016 07:59:59,58.00,56.00,11070.27
05/30/2016 08:59:59,59.00,57.00,11961.42
05/30/2016 09:59:59,60.00,58.00,12842.82
05/30/2016 10:59:59,62.00,60.00,13481.63
05/30/2016 11:59:59,64.00,61.00,13895.42
05/30/2016 12:59:59,65.00,62.00,14105.65
05/30/2016 13:59:59,68.00,64.00,14217.49
05/30/2016 14:59:59,71.00,65.00,14407.53
05/30/2016 15:59:59,74.00,65.00,14678.66
05/30/2016 16:59:59,76.00,65.00,15071.25
05/30/2016 17:59:59,76.00,65.00,15439.70
05/30/2016 18:59:59,74.00,66.00,15446.13
05/30/2016 19:59:59,73.00,65.00,15409.27
05/30/2016 20:59:59,71.00,65.00,15662.70
05/30/2016 21:59:59,70.00,65.00,15017.07
05/30/2016 22:59:59,70.00,65.00,13640.86
05/30/2016 23:59:59,70.00,65.00,12333.56
05/31/2016 00:59:59,70.00,66.00,11414.15
05/31/2016 01:59:59,69.00,66.00,10897.07
05/31/2016 02:59:59,69.00,66.00,10613.71
05/31/2016 03:59:59,69.00,65.00,10515.70
05/31/2016 04:59:59,69.00,65.00,10760.58
05/31/2016 05:59:59,68.00,64.00,11590.08
05/31/2016 06:59:59,67.00,64.00,13369.87
05/31/2016 07:59:59,69.00,63.00,14895.88
05/31/2016 08:59:59,72.00,61.00,15687.02
05/31/2016 09:59:59,74.00,57.00,16229.05
05/31/2016 10:59:59,76.00,55.00,16685.86
05/31/2016 11:59:59,78.00,53.00,17044.81
05/31/2016 12:59:59,79.00,52.00,17331.98
05/31/2016 13:59:59,81.00,50.00,17714.68
05/31/2016 14:59:59,82.00,50.00,17996.39
05/31/2016 15:59:59,83.00,49.00,18323.48
05/31/2016 16:59:59,84.00,50.00,18626.85
05/31/2016 17:59:59,84.00,49.00,18740.42
05/31/2016 18:59:59,83.00,50.00,18414.33
05/31/2016 19:59:59,81.00,51.00,17894.10
05/31/2016 20:59:59,78.00,52.00,17568.68
05/31/2016 21:59:59,74.00,52.00,16650.11
05/31/2016 22:59:59,73.00,51.00,14841.70
05/31/2016 23:59:59,70.00,53.00,13113.24
06/01/2016 00:59:59,68.00,50.00,11924.48
06/01/2016 01:59:59,67.00,49.00,11186.06
06/01/2016 02:59:59,65.00,50.00,10708.36
06/01/2016 03:59:59,63.00,51.00,10480.69
06/01/2016 04:59:59,61.00,50.00,10603.16
06/01/2016 05:59:59,60.00,50.00,11245.80
06/01/2016 06:59:59,61.00,50.00,12882.32
06/01/2016 07:59:59,64.00,52.00,14224.01
06/01/2016 08:59:59,67.00,52.00,14876.41
06/01/2016 09:59:59,70.00,53.00,15350.54
06/01/2016 10:59:59,72.00,54.00,15831.64
06/01/2016 11:59:59,73.00,54.00,16208.21
06/01/2016 12:59:59,74.00,54.00,16447.01
06/01/2016 13:59:59,75.00,53.00,16726.28
06/01/2016 14:59:59,75.00,54.00,16907.39
06/01/2016 15:59:59,75.00,54.00,17067.92
06/01/2016 16:59:59,75.00,53.00,17152.43
06/01/2016 17:59:59,74.00,54.00,16978.21
06/01/2016 18:59:59,72.00,54.00,16483.81
06/01/2016 19:59:59,70.00,54.00,15968.14
06/01/2016 20:59:59,67.00,53.00,15815.76
06/01/2016 21:59:59,65.00,54.00,15104.92
06/01/2016 22:59:59,62.00,54.00,13499.15
06/01/2016 23:59:59,61.00,54.00,12020.36
06/02/2016 00:59:59,60.00,53.00,11003.98
06/02/2016 01:59:59,59.00,53.00,10407.66
06/02/2016 02:59:59,57.00,53.00,10064.76
06/02/2016 03:59:59,57.00,53.00,9949.62
06/02/2016 04:59:59,56.00,52.00,10150.61
06/02/2016 05:59:59,56.00,52.00,10841.33
06/02/2016 06:59:59,55.00,52.00,12412.90
06/02/2016 07:59:59,57.00,53.00,13665.99
06/02/2016 08:59:59,59.00,54.00,14184.90
06/02/2016 09:59:59,61.00,54.00,14518.81
06/02/2016 10:59:59,62.00,53.00,14805.89
06/02/2016 11:59:59,64.00,54.00,15015.40
06/02/2016 12:59:59,66.00,54.00,15131.97
06/02/2016 13:59:59,69.00,55.00,15410.07
06/02/2016 14:59:59,70.00,55.00,15573.58
06/02/2016 15:59:59,71.00,55.00,15722.38
06/02/2016 16:59:59,71.00,55.00,15869.60
06/02/2016 17:59:59,70.00,55.00,15799.99
06/02/2016 18:59:59,69.00,55.00,15445.24
06/02/2016 19:59:59,66.00,55.00,15167.58
06/02/2016 20:59:59,64.00,55.00,15182.06
06/02/2016 21:59:59,61.00,55.00,14446.28
06/02/2016 22:59:59,60.00,55.00,13021.35
06/02/2016 23:59:59,59.00,55.00,11692.70
06/03/2016 00:59:59,59.00,55.00,10794.35
06/03/2016 01:59:59,59.00,55.00,10275.78
06/03/2016 02:59:59,59.00,55.00,9977.11
06/03/2016 03:59:59,59.00,55.00,9885.75
06/03/2016 04:59:59,59.00,55.00,10121.18
06/03/2016 05:59:59,59.00,55.00,10896.66
06/03/2016 06:59:59,59.00,55.00,12427.75
06/03/2016 07:59:59,59.00,56.00,13676.87
06/03/2016 08:59:59,60.00,56.00,14246.70
06/03/2016 09:59:59,60.00,57.00,14592.69
06/03/2016 10:59:59,62.00,58.00,14822.65
06/03/2016 11:59:59,63.00,58.00,14956.32
06/03/2016 12:59:59,64.00,58.00,15010.52
06/03/2016 13:59:59,66.00,58.00,15066.16
06/03/2016 14:59:59,66.00,58.00,14985.38
06/03/2016 15:59:59,67.00,59.00,14944.02
06/03/2016 16:59:59,67.00,59.00,14914.95
06/03/2016 17:59:59,67.00,59.00,14805.74
06/03/2016 18:59:59,68.00,60.00,14621.32
06/03/2016 19:59:59,68.00,60.00,14448.65
06/03/2016 20:59:59,67.00,60.00,14564.60
06/03/2016 21:59:59,66.00,60.00,14179.01
06/03/2016 22:59:59,65.00,61.00,13088.25
06/03/2016 23:59:59,65.00,60.00,11894.90
06/04/2016 00:59:59,64.00,60.00,10975.48
06/04/2016 01:59:59,64.00,60.00,10405.09
06/04/2016 02:59:59,63.00,60.00,10074.60
06/04/2016 03:59:59,63.00,60.00,9899.14
06/04/2016 04:59:59,63.00,60.00,9922.74
06/04/2016 05:59:59,62.00,60.00,10068.86
06/04/2016 06:59:59,63.00,60.00,10701.94
06/04/2016 07:59:59,63.00,60.00,11679.17
06/04/2016 08:59:59,66.00,60.00,12727.87
06/04/2016 09:59:59,67.00,60.00,13504.67
06/04/2016 10:59:59,70.00,60.00,14157.96
06/04/2016 11:59:59,72.00,59.00,14640.40
06/04/2016 12:59:59,76.00,58.00,14994.32
06/04/2016 13:59:59,77.00,57.00,15192.43
06/04/2016 14:59:59,76.00,58.00,15309.90
06/04/2016 15:59:59,76.00,56.00,15475.24
06/04/2016 16:59:59,76.00,56.00,15644.71
06/04/2016 17:59:59,76.00,56.00,15762.58
06/04/2016 18:59:59,76.00,56.00,15595.96
06/04/2016 19:59:59,75.00,57.00,15208.85
06/04/2016 20:59:59,73.00,57.00,15183.68
06/04/2016 21:59:59,70.00,58.00,14801.42
06/04/2016 22:59:59,69.00,58.00,13720.50
06/04/2016 23:59:59,67.00,59.00,12500.15
06/05/2016 00:59:59,67.00,61.00,11519.06
06/05/2016 01:59:59,66.00,61.00,10852.68
06/05/2016 02:59:59,65.00,61.00,10417.45
06/05/2016 03:59:59,64.00,61.00,10160.47
06/05/2016 04:59:59,63.00,61.00,10076.67
06/05/2016 05:59:59,63.00,60.00,10063.22
06/05/2016 06:59:59,63.00,61.00,10406.81
06/05/2016 07:59:59,63.00,61.00,11124.78
06/05/2016 08:59:59,63.00,61.00,12079.15
06/05/2016 09:59:59,63.00,61.00,12914.74
06/05/2016 10:59:59,63.00,61.00,13463.36
06/05/2016 11:59:59,64.00,62.00,13790.17
06/05/2016 12:59:59,64.00,61.00,13885.06
06/05/2016 13:59:59,64.00,60.00,13809.46
06/05/2016 14:59:59,64.00,60.00,13680.41
06/05/2016 15:59:59,64.00,60.00,13710.48
06/05/2016 16:59:59,63.00,60.00,13929.51
06/05/2016 17:59:59,62.00,60.00,14229.42
06/05/2016 18:59:59,62.00,61.00,14332.38
06/05/2016 19:59:59,62.00,61.00,14282.61
06/05/2016 20:59:59,63.00,62.00,14229.06
06/05/2016 21:59:59,64.00,62.00,13556.97
06/05/2016 22:59:59,64.00,62.00,12432.73
06/05/2016 23:59:59,63.00,61.00,11333.91
06/06/2016 00:59:59,63.00,61.00,10561.04
06/06/2016 01:59:59,64.00,61.00,10142.76
06/06/2016 02:59:59,63.00,61.00,9933.23
06/06/2016 03:59:59,63.00,61.00,9911.58
06/06/2016 04:59:59,64.00,61.00,10201.32
06/06/2016 05:59:59,63.00,61.00,11020.18
06/06/2016 06:59:59,63.00,61.00,12733.09
06/06/2016 07:59:59,64.00,61.00,14189.06
06/06/2016 08:59:59,66.00,62.00,14972.12
06/06/2016 09:59:59,70.00,61.00,15513.74
06/06/2016 10:59:59,73.00,59.00,15961.43
06/06/2016 11:59:59,74.00,58.00,16290.41
06/06/2016 12:59:59,76.00,57.00,16535.35
06/06/2016 13:59:59,77.00,56.00,16931.78
06/06/2016 14:59:59,79.00,55.00,17210.10
06/06/2016 15:59:59,80.00,54.00,17470.24
06/06/2016 16:59:59,81.00,53.00,17742.39
06/06/2016 17:59:59,80.00,53.00,17846.21
06/06/2016 18:59:59,80.00,53.00,17604.97
06/06/2016 19:59:59,79.00,53.00,17142.08
06/06/2016 20:59:59,76.00,54.00,16908.25
06/06/2016 21:59:59,73.00,55.00,16189.99
06/06/2016 22:59:59,70.00,56.00,14550.78
06/06/2016 23:59:59,68.00,57.00,12945.26
06/07/2016 00:59:59,67.00,58.00,11864.57
06/07/2016 01:59:59,65.00,58.00,11167.19
06/07/2016 02:59:59,64.00,58.00,10790.99
06/07/2016 03:59:59,63.00,58.00,10615.94
06/07/2016 04:59:59,62.00,58.00,10786.66
06/07/2016 05:59:59,61.00,58.00,11530.21
06/07/2016 06:59:59,63.00,59.00,13215.60
06/07/2016 07:59:59,65.00,60.00,14631.08
06/07/2016 08:59:59,68.00,61.00,15474.25
06/07/2016 09:59:59,70.00,61.00,16144.15
06/07/2016 10:59:59,73.00,61.00,16775.86
06/07/2016 11:59:59,75.00,61.00,17246.43
06/07/2016 12:59:59,77.00,60.00,17545.06
06/07/2016 13:59:59,79.00,59.00,17897.74
06/07/2016 14:59:59,80.00,58.00,18081.82
06/07/2016 15:59:59,81.00,57.00,18217.55
06/07/2016 16:59:59,81.00,54.00,18258.75
06/07/2016 17:59:59,80.00,53.00,18122.47
06/07/2016 18:59:59,78.00,53.00,17620.72
06/07/2016 19:59:59,74.00,55.00,17041.72
06/07/2016 20:59:59,68.00,55.00,16667.99
06/07/2016 21:59:59,65.00,56.00,15622.52
06/07/2016 22:59:59,64.00,55.00,13975.80
06/07/2016 23:59:59,63.00,54.00,12429.92
06/08/2016 00:59:59,62.00,53.00,11334.52
06/08/2016 01:59:59,61.00,52.00,10694.61
06/08/2016 02:59:59,60.00,51.00,10296.77
06/08/2016 03:59:59,59.00,50.00,10133.28
06/08/2016 04:59:59,58.00,50.00,10273.17
06/08/2016 05:59:59,58.00,49.00,10913.99
06/08/2016 06:59:59,58.00,49.00,12502.61
06/08/2016 07:59:59,60.00,49.00,13756.07
06/08/2016 08:59:59,62.00,49.00,14224.39
06/08/2016 09:59:59,64.00,48.00,14537.27
06/08/2016 10:59:59,65.00,47.00,14867.02
06/08/2016 11:59:59,67.00,47.00,15099.75
06/08/2016 12:59:59,68.00,47.00,15206.15
06/08/2016 13:59:59,68.00,47.00,15250.80
06/08/2016 14:59:59,68.00,47.00,15101.11
06/08/2016 15:59:59,65.00,47.00,15038.50
06/08/2016 16:59:59,67.00,47.00,14930.69
06/08/2016 17:59:59,64.00,47.00,14777.15
06/08/2016 18:59:59,64.00,46.00,14556.34
06/08/2016 19:59:59,63.00,45.00,14317.54
06/08/2016 20:59:59,61.00,43.00,14310.18
06/08/2016 21:59:59,59.00,42.00,13791.83
06/08/2016 22:59:59,58.00,42.00,12408.41
06/08/2016 23:59:59,56.00,41.00,11116.19
06/09/2016 00:59:59,55.00,41.00,10228.91
06/09/2016 01:59:59,54.00,41.00,9734.92
06/09/2016 02:59:59,54.00,41.00,9473.82
06/09/2016 03:59:59,53.00,41.00,9409.44
06/09/2016 04:59:59,53.00,41.00,9626.77
06/09/2016 05:59:59,52.00,41.00,10315.20
06/09/2016 06:59:59,53.00,41.00,11854.34
06/09/2016 07:59:59,54.00,42.00,13016.86
06/09/2016 08:59:59,56.00,41.00,13473.58
06/09/2016 09:59:59,57.00,41.00,13682.87
06/09/2016 10:59:59,59.00,40.00,13862.38
06/09/2016 11:59:59,60.00,40.00,13936.89
06/09/2016 12:59:59,62.00,40.00,13937.61
06/09/2016 13:59:59,64.00,40.00,14007.46
06/09/2016 14:59:59,65.00,40.00,13987.36
06/09/2016 15:59:59,66.00,39.00,14008.01
06/09/2016 16:59:59,66.00,39.00,14112.15
06/09/2016 17:59:59,66.00,39.00,14147.51
06/09/2016 18:59:59,64.00,38.00,13972.42
06/09/2016 19:59:59,63.00,37.00,13838.30
06/09/2016 20:59:59,60.00,36.00,13935.77
06/09/2016 21:59:59,59.00,37.00,13469.21
06/09/2016 22:59:59,58.00,38.00,12177.39
06/09/2016 23:59:59,56.00,38.00,10951.32
06/10/2016 00:59:59,56.00,38.00,10088.41
06/10/2016 01:59:59,54.00,38.00,9618.09
06/10/2016 02:59:59,53.00,38.00,9367.78
06/10/2016 03:59:59,53.00,38.00,9307.60
06/10/2016 04:59:59,52.00,38.00,9530.92
06/10/2016 05:59:59,52.00,39.00,10198.07
06/10/2016 06:59:59,52.00,39.00,11660.21
06/10/2016 07:59:59,54.00,39.00,12835.75
06/10/2016 08:59:59,56.00,40.00,13306.59
06/10/2016 09:59:59,59.00,40.00,13551.92
06/10/2016 10:59:59,61.00,41.00,13740.35
06/10/2016 11:59:59,64.00,42.00,13888.38
06/10/2016 12:59:59,66.00,42.00,13956.97
06/10/2016 13:59:59,68.00,43.00,14080.62
06/10/2016 14:59:59,69.00,43.00,14102.56
06/10/2016 15:59:59,70.00,44.00,14140.30
06/10/2016 16:59:59,71.00,44.00,14283.59
06/10/2016 17:59:59,72.00,44.00,14318.57
06/10/2016 18:59:59,71.00,43.00,14130.17
06/10/2016 19:59:59,71.00,44.00,13868.05
06/10/2016 20:59:59,66.00,45.00,13814.54
